text,label
" negociations annuelles obligatoires 2022/2023 protocole d’accord entre : la société tyco electronics idento sas, société par actions simplifiée au capital de 3.084.000 euros, ayant son siège social au 1 rue du port 38120 saint egreve représentée par xxxxx agissant en qualité de directeur d'usine, dûment habilité à cet effet, et l’organisation syndicale cfdt, représentée par xxxxx, délégué syndical d’entreprise. ci-après désignée « l’organisation syndicale » préambule suite aux réunions des 30 août, 7 septembre, 26 septembre 2022, dans le cadre des négociations annuelles obligatoires pour l’année 2022/2023, ci-après dénommées les « nao 2022 », et après discussions et échanges de points de vue, la direction a présenté ses dernières propositions. article 3 - mesures salariales dans la continuité de ce qui avait été proposé en 2022, la direction maintient une enveloppe d’augmentation de la masse salariale brute de base de tyco electronics idento sas de 2,5% effective au 1er janvier 2023. le résultat de l’évaluation annuelle basé sur le travail réalisé durant l’exercice fiscal 2022 et la position du salaire en terme de compétitivité « le market ratio » seront également pris en compte pour déterminer le % et le montant de l’augmentation individuelle, dans le cadre du budget imparti. pour rappel, le processus d’évaluation de la performance est basé sur une matrice d’évaluation en place chez te connectivity, dénommée « 9 box ». deux dimensions sont prises en compte : la performance individuelle (objectifs) et le comportement. la matrice d’évaluation comporte 9 niveaux de performance évalués selon que l’objectif et le comportement sont : supérieurs aux attentes ; conformes aux attentes ; en deçà des attentes. les mesures salariales seront distinctes selon que le salarié est cadre ou non cadre. pour les cadres, les mesures prises sont : une enveloppe d’augmentation individuelle de 2.5 % ; 0% pour les c3 (en deçà/en deçà-below/below). pour les non-cadres, les mesures prises sont : mise en place d’un plancher mini en cohérence avec la 9 box (cf matrice ci-dessous). 0% pour les c3 (en deçà/en deçà - below/below) ; toute augmentation individuelle ne pourra être inférieure au plancher minimum de 0,7% ; les salariés considérés au minimum conformes aux attentes en termes de comportement et d’atteinte des objectifs bénéficieront d’un plancher minimum pour leur augmentation individuelle à 1,0%. matrice non-cadres :    nb : ces pourcentages correspondent au budget minimum alloué pour chaque catégorie de performance et non à l’augmentation attribuée à chaque personne.                ",3.5
"accord. lors de la 1ère réunion du 1er mars 2023, voici les revendications que la c.g.t a émise : augmentation générale de 6 % prime de 100 € net pour les salariés sans voiture de société et sans abonnement transport prise en charge de l’abonnement transport en commun à hauteur de 75 % ouverture de négociation sur un accord télétravail prime dite « fidélité » de 200 € pour les personnes ayant au moins 5 ans d’ancienneté tous les 5 ans ajout d’une plage horaire 35h en 4 jours (accord à trouver suivant les faisabilités) réduction des jours de carence de 3 jours à & jour revalorisation des heures dites anormales (nuit) de 25 % à 33 %  en conséquence, au terme de deux réunions de négociations les 1er mars 2023 et 8 mars 2023, les parties signataires ont enregistré leur accord réciproque sur les dispositions suivantes :   champ d’application  le présent accord s’applique à l’ensemble des salariés de la société « autajon etiquettes epernay » et pour tous les niveaux de classification i – ii – iii – iv – v et vi de la convention collective de l’imprimerie de labeur et des industries graphiques.   salaires effectifs et autres elements de remuneration  la gestion rigoureuse de la masse salariale reste une priorité. l’entreprise consent une augmentation générale de 3,20% pour les non cadres (exclu les contrats en alternance) et 2,50% pour les cadres applicables au 1er avril 2023.  l’entreprise consent également une enveloppe d’augmentation individuelle de 0,80% pour les non-cadres et une enveloppe d’augmentation individuelle de 1.50% pour les cadres et agents de maîtrises applicable au 1er mai 2023. a savoir que la répartition de ces augmentations individuelles ne se fait pas lors de cette négociation et que l’augmentation globale (générale et individuelle) consentit atteindra 4.00 % de la masse salariale pour l’année 2023.  égalité professionnelle hommes / femmes   ce thème fait l’objet d’un accord spécifique qui a été signé en date du 19 décembre 2019 pour une durée de trois ans.  durée effective et organisation du temps de travail  la société dispose d’un accord de 35 heures visant à fixer les règles sur la durée et l’aménagement du temps de travail. cet accord est en application depuis le 16 juillet 1999 et mis à jour par des avenants.  aucune observation sur la durée et l’organisation du temps de travail n’a été émise.   la direction précise également qu’une demande de temps partiel a été émise et acceptée en 2022. ",4.0
"  accord d’etablissement de la negociation obligatoire 2022-2023 entre 1. l’entreprise raison sociale : aspen notre dame de bondeville (aspen ndb) rcs rouen : b 793 618 828 forme juridique : société par actions simplifiées à associé unique (sasu) capital : 301 311 134 € siège social : 1 rue de l’abbaye code postal : 76960 ville : notre dame de bondeville représentée par agissant en qualité d’une part, et 2. les représentants d'organisations syndicales représentatives, prises en la personne de leurs représentants : la cfe-cgc la cgt l’unsa d'autre part, ci-après collectivement dénommés les parties. augmentation salariale l’enveloppe d’augmentation sera de 2.8% de la masse salariale brute pour l’ensemble du personnel répartie comme suit : une enveloppe d’augmentation générale (ag) à hauteur de 1.3% sera attribuée selon l’article 1 à l’exception des cadres dirigeants. des augmentations individuelles (ai) à hauteur de 1.3% en fonction de la performance au titre de l’année 2021-2022, des ajustements, des promotions et de la reconnaissance de l’expertise pour les salariés évalués 4, 3 ou 2. dans le cadre des augmentations individuelles, un minimum par rating sera appliqué à savoir : evaluation en rating 1 : pas d’augmentation individuelle evaluation en rating 2 : minimum de 0.3% evaluation en rating 3 : minimum de 1% evaluation en rating 4 : minimum de 1.3% et une enveloppe d’augmentation de 0.2% de la masse salariale brute concernera les augmentations dans le cadre de promotions, reconnaissances, ajustements ou rétentions tout au long de l’exercice 2022-2023. les éventuels écarts concernant l’égalité professionnelle femme-homme seront traités lors de la revue de salaire annuelle. la mise en place d’une augmentation générale ne générera pas la revalorisation des primes comme mentionné dans l’accord sur le temps de travail et la rémunération en vigueur. ",2.8
" entre d'une part, la société jntl consumer health (france) sas, dont le siège social est situé campus de maigremont, 27 100 val-de-reuil, représentée par en sa qualité de présidente et d’autre part, les organisations syndicales représentatives dans l’entreprise : la cfdt, représentée par, délégué syndical ; la cfe-cgc, représentée par, délégué syndical ; l’unsa, représentée par, délégués syndicaux ; fo, représentée par, délégué syndical. preambule et calendrier des negociations le 21 septembre 2022, la direction de jntl (ci-après également dénommée « la direction ») a invité les organisations syndicales représentatives dans l’entreprise à négocier sur les matières énumérées à l’article l. 2242-15 et suivants du code du travail. la direction et les organisations syndicales représentatives dans l’entreprise ont tenu les réunions de négociation suivantes : 6 octobre 2022 21 octobre 2022 3 novembre 2022 au cours de la première réunion de négociation, la direction a présenté aux membres de chaque délégation syndicale un pack de statistiques sur le thème de négociation. au cours des réunions suivantes, les partenaires sociaux ont échangé leurs propositions. a l’issue de trois réunions, les parties se sont accordées sur les mesures suivantes. article 1 : champ d’application le présent accord s’applique au sein de la société jntl consumer health (france) sas (campus de maigremont 27 100 val-de-reuil). article 2 : mesures relatives à la rémunération article 2.1 : règles relatives aux augmentations pour l’année 2023 le taux directeur moyen d'augmentation des salaires de base pour 2023 est fixé à 4%. les salariés bénéficieront du mécanisme d’augmentation individuelle au mérite. l’augmentation définitive sera déterminée par le manager au regard des compétences et de la performance de chaque salarié conformément à la politique de rémunération applicable au sein de l’entreprise et du groupe johnson & johnson. la date d’effet des augmentations du salaire de base est fixée au 1er mars 2023    ",4.0
"négociations annuelles obligatoire2.1 budgets réservés aux différents types d’augmentation de salaire au 1er mars 2023  le groupe mayoly doit continuer à piloter la masse salariale de façon prudente et responsable pour l’avenir du groupe tout particulièrement dans le contexte économique et géopolitique mondial perturbé que nous connaissons actuellement.  très attaché au principe des augmentations uniquement au mérite afin d’encourager et de récompenser la performance, la direction a néanmoins conscience du contexte exceptionnel d’inflation actuel. aussi, elle a accepté, de façon tout à fait exceptionnelle, le principe qu’un pourcentage de l’enveloppe soit attribué en augmentation « générale »  aussi, au titre de l’année 2023, un budget d’augmentation de 4% de la masse salariale brute sera réparti de la manière suivante :  pour les collaborateurs non-cadres un :  budget d’augmentation générale de 2% budget d’augmentation individuelle au mérite de 2%  pour les collaborateurs cadres : budget d’augmentation générale de 1%  budget d’augmentation individuelle au mérite de 3%   2.2 – grille des salaires minima à compter du 1er mars 2023  la direction soucieuse de réduire les écarts impactant négativement les plus bas salaires accède favorablement au fait de revaloriser la grille de salaires propre à l’établissement de beaufour ipsen industrie d’iss. ainsi cette grille sera supérieure de 5% aux minima de la branche de l’industrie pharmaceutique, et elle est mise en place pour l’ensemble des collaborateurs, ayant un an d’ancienneté. le salarié bénéficie de cette mesure à la date d’anniversaire de ses 1 an d’ancienneté.  cette grille ne peut servir de base au calcul de la prime d’ancienneté prévue conventionnellement.        2.3 collaborateurs éligibles aux augmentations de salaires  ne sont pas éligibles à une augmentation individuelle au mérite les collaborateurs identifiés sur la base de l’un des critères suivants :  être en période de préavis ou dans l’attente d’un départ de l’entreprise qui a été acté (ex : salarié en dispense d’activité avant départ de l’entreprise, salarié en congé de fin de carrière via le compte épargne temps, …) licenciement notifié à la date de la révision de salaire, ayant été recruté et/ou démarré effectivement leur activité en cdi après le 30 septembre 2022 ne répondant pas aux attentes du poste (evaluation 4 – performance insuffisante dans le cadre de l’iperform)   ne sont pas éligible à une augmentation générale ou à la grille des salaires minima de l’établissement.",4.0
"mesures salariales au titre de l’annee 2023  i-1 : enveloppe globale d’augmentation l’enveloppe globale d’augmentation des rémunérations pour 2023 est fixée à 5,6 %.  i-2 : répartition de l’enveloppe globale d’augmentation compte tenu de l’avancement (dit « gvt ») dont les salariés des catégories employés d’exécution et etam bénéficieront au 1er janvier 2023, la direction et les organisations syndicales signataires sont convenues des mesures suivantes pour 2023 : les grilles de salaire des employés d’exécution sont revalorisées de 4,9 %.  les grilles de salaire des etam""1er niveau"" sont revalorisées de 4,5 %. les grilles de salaire des etam, dits de « 2nd niveau », sont revalorisées de 4 %. s’agissant de la population des cadres : pour la catégorie des « chefs de service, chefs de centre et cadres assimilés » une augmentation collective à hauteur de 1,5 %. l’enveloppe globale d’augmentation individuelle s’établit donc, pour cette catégorie de salariés, à 4,1 %. pour la catégorie des « cadres », au sens de l’article ii-1 l’attribution d’une augmentation collective à hauteur de 4,1 %. l’enveloppe globale d’augmentation individuelle s’établit donc, pour cette catégorie de salariés, à 1,5 %. pour les salariés cadres, les mesures d’augmentation individuelle et primes éventuelles seront versées sur la paie d’avril 2023, avec effet rétroactif au 1er janvier 2023.  tous les salariés visés au présent accord bénéficieront, par anticipation à compter du 1er novembre 2022, d’une revalorisation de leur grille de salaire (employés d’exécution et etam) ou de leur salaire de base (cadres) par la voie d’un acompte sur les mesures salariales 2023 d’un montant de 1,5 %.  ",5.5
"accord. 1°) mesure d’augmentation pérenne  bénéficiaires : une augmentation pérenne sera attribuée aux salariés de bnp paribas lease group rémunérés par l’entreprise à la date de signature du présent accord et à la date du 1er janvier 2023.  seront exclus du bénéfice de cette mesure les stagiaires d’études, les auxiliaires de vacances, les impatriés ainsi que les salariés dont le salaire annuel brut de base à temps plein est égal ou supérieur à 90 000 euros au 31 décembre 2022.   en seront également exclus, pour des raisons réglementaires, les salariés en contrat de professionnalisation ou en contrat d’apprentissage.  modalités d’attribution : cette mesure d’augmentation pérenne est fixée à 3 % du salaire annuel brut de base au 31 décembre 2022 ; elle s’appliquera à effet du 1er janvier 2023.  plancher et plafond individuel : cette mesure d’augmentation pérenne de 3 % sera allouée : - avec un plancher individuel annuel de 1 200 euros,  - et dans la limite d’un plafond individuel annuel de 2 000 euros, pour un bénéficiaire, tel que défini ci-dessus, travaillant à temps plein.  mobilités au sein du groupe bnp paribas: il est convenu que sera examinée avec attention la situation des salariés qui, du fait d’une mobilité (dans le cadre d’un détachement ou d’un transfert) au sein du groupe  paribas, ne seraient pas éligibles aux dispositions arrêtées pour 2023 au titre de la négociation annuelle sur la rémunération réalisée dans le cadre de l’article l. 2242-1 du code du travail ni dans leur société d’accueil ni dans leur société d’origine.  2°) augmentations individuelles la direction a confirmé la mise en place d’une enveloppe d’augmentation individuelle de 1,5 % de la masse salariale destinée à reconnaître les performances des salariés. cette enveloppe sera mise en place selon les principes de la politique salariale confirmée à nouveau pour 2023 : sélective,  claire et transparente,  equitable,  non discriminante.  3°) mesures visant à supprimer les écarts de rémunération entre les femmes et les hommes il est rappelé que l’entreprise a signé le 28 janvier 2022, un accord sur le l’égalité professionnelle entre les femmes et les hommes et la qualité de vie et des conditions de travail, déterminant un budget spécifique de 0,2% de la masse salariale fixe consacré aux mesures de résorption des éventuels écarts, distinct du budget des augmentations individuelle et géré par la drh. pour l’année 2023, ce budget sera de 0,20 % de la masse salariale fixe.",3.0
"negociation annuelle obligatoire 2023. article 2 - budget d'augmentation et date d'effet  l’évolution des rémunérations sera de 6% (de la masse salariale de référence au 31 décembre 2022) dans les conditions suivantes. cette enveloppe se décompose de la façon suivante pour les salariés des 3 collèges : 3,5% d’augmentation collective  2,5% d’augmentation individuelle, une enveloppe supplémentaire de 0,5% d’augmentation collective sera attribuée pour les salariés dont le salaire annuel de base est égal ou inférieur à 40 000€ bruts. article 5 – versement d’une prime de partage de la valeur (ppv) a l’instar de la prime de partage de la valeur (ppv) qui a été versée sur la paie d’octobre 2022, les signataires décident de reconduire le dispositif dans les mêmes conditions définies dans la décision unilatérale en date du 6 octobre 2022.  ainsi, tous les salariés d’edf enr pwt liés par un contrat de travail à la date de signature de la présente décision, à savoir les salariés en cdi, en cdd et les alternants bénéficieront sur paie du mois de janvier 2023 d’une prime qui s’élève à 1,5% du salaire de base reconstitué temps plein (13ème mois inclus) sans pouvoir être inférieure à 600€ nets.",6.0
"accord sur les negociations annuelles obligatoires au sein de la societe ariel bn pour l’année 2023. ces négociations annuelles obligatoires ouvriers-etam et cadres se sont déroulées le 25 novembre 2022, le 06 décembre 2022, entre la direction de l’entreprise et l’organisation syndicale sud, représentée par, délégué syndical,     elles se sont déroulées sur la base des documents suivants communiqués par la direction :  indice des prix à la consommation octobre 2022 (définitif) et novembre 2022 effectifs & mouvement d’effectif suivi annuel de l’accord égalité hommes femmes suivi des heures travaillées société 2022 suivi des heures reçues et cédées 2021/2022 (maillages) suivi de l’intérim 2021/2022 situation du handicap la pyramide des âges et ancienneté la proposition d’augmentation de la masse salariale de 6% par le président de la société et mise en place d’une prime carburant au niveau société pour 2023  la demande d’augmentation de la masse salariale de 7% par le délégué syndical de la société et demande de fractionnement du paiement des heures rtt en plusieurs fois sur l’année.  les 2 réunions de négociation au cours desquelles l’organisation représentée a pu faire valoir ses revendications a permis d’aboutir, après échanges et négociations avec la direction, au présent accord d’entreprise.  article 1 : champ d’application de l’accord  le présent accord s’applique à l’ensemble du personnel de la société sous contrat cdi ou cdd de plus de 3 mois d’ancienneté, hors contrats d’apprentissage et contrats de professionnalisation.  article 2 : objet de l’accord  1/ augmentation    la référence prise en compte pour la négociation salaire est la base insee du mois d’octobre et novembre de l’année 2022.  après négociation, ont été décidées les mesures suivantes :  une augmentation de la masse salariale de 6 % a été accordée avec un minimum de 4 %.  cependant, une augmentation nulle pourra être appliquée, dans ce cas la direction l’argumente par des faits réels, lors d’un entretien et un compte rendu écrit. le salarié pouvant se faire assister par un représentant du personnel ou tout autre salarié de l’entreprise lors de cet entretien.  2/ prime de transport  il a été décidé d’instaurer le versement d’une prime transport non soumises pour les personnels sédentaires bureau et atelier qui ne sont pas indemnisés pour leurs trajets domicile/travail dans les conditions suivantes :  les personnels en cdi temps plein ou à temps partiel, sans condition d’ancienneté, cadre / non-cadre   les personnels en contrat d’apprentissage cdd  être présent au 01/01/n ne pas avoir de véhicule de service ou de fonction  au titre de 2023, le montant annuel de la prime de transport est fixé à 240 € non soumis à cotisations et non imposable.",6.0
"negociations obligatoires. l’augmentation générale et collective sera de : 2,4% pour le collège ouvriers/employés, 2%  pour le collège techniciens / agents de maîtrise, 1% pour le collège ingénieurs et cadres. augmentations individuelles  les augmentations individuelles prendront effet au 01/01/2023 et se feront à concurrence de:  1,6% de la masse salariale pour le collège ouvriers/employés, 2% de la masse salariale pour le collège techniciens / agents de maîtrise, 3% de la masse salariale pour le collège ingénieurs et cadres. a date, l’ensemble des salaires de base bruts en vigueur sont conformes aux minimas conventionnels et à l’accord sur l’aménagement du temps de travail. il est convenu que les salariés qui auront bénéficié d’une revalorisation de salaire au 1er janvier 2023 ne seront pas éligibles à cette seconde augmentation.  cela porte l’enveloppe globale des augmentations à 4% au 1er janvier 2023 +1% au 1er avril 2023. cmc materials upc a fait le choix de verser une prime de partage de la valeur (ppv) d’un montant de 250€ au bénéfice de certains salariés sur l’année 2022, en application des dispositions de l’article 1 de la loi n°2022-1158 du 16 août 2022 portant mesures d’urgence pour la protection du pouvoir d’achat.  dans le prolongement de cette décision unilatérale, les parties sont convenues du principe du versement d’une nouvelle prime de partage de la valeur, qui fera l’objet soit d’un accord collectif conclu ultérieurement, soit d’une décision unilatérale de l’employeur. l’enveloppe de cette prime correspondra à un montant de 800€ par salarié.",4.0
"article 1.1 : budget d’augmentation salariale  l’évolution globale moyenne des salaires mensuels bruts entre le 31 décembre 2022 et le 31 décembre 2023 sera de 6,5 % pour chacune des catégories oetam et cadres. ce budget comprend les augmentations générales, les augmentations individuelles, les augmentations résultant des promotions et l’évolution de la prime d’ancienneté.  pour le calcul du budget ci-dessus, l’effectif considéré correspond à celui des catégories oetam et cadres jusqu'au coefficient 880 inclus, présents sur toute la période ci-dessus, en excluant la catégorie « jeunes cadres ». le budget est garanti au périmètre de l’ues et non société par société.   article 1.2 : augmentation générale  les salaires de base mensuels bruts au 31 décembre 2022 des oetam et des cadres seront relevés au 1er janvier 2023 de 5% avec : un plancher d’augmentation de 125 € bruts par mois sur le salaire de base un plafond de salaire de base mensuel brut pris en compte pour appliquer l’augmentation de 5% égal à 140% du salaire de base mensuel minimum (sbmm) du coefficient 880 applicable au 1er janvier 2023.  article 1.3 : augmentations individuelles   pour les oetam, les augmentations individuelles (ai) qui prendront effet au 1er janvier 2023 viendront s'ajouter à l’augmentation générale décrite à l'article 1.2 des présentes.  les augmentations individuelles 2023 sont déterminées en fonction des niveaux de performance atteints au titre de la campagne d’appréciation 2022, et exprimées en pourcentage des salaires de base mensuels bruts au 31 décembre 2022, selon la règle suivante :   pour les oetam avec un coefficient inférieur à 290 : 1,1 % pour les meilleurs contributeurs (mc) 0,5 % pour les bons contributeurs (bc) pour les oetam avec un coefficient supérieur ou égal à 290 : 1,1 % pour les meilleurs contributeurs (mc) 0,8 % pour les très bons contributeurs (tbc) 0,5 % pour les bons contributeurs (bc) il est rappelé que les oetam ayant reçu la notation « performance insuffisante (pi) » ne reçoivent pas d’augmentation individuelle. titre ii - versement anticipé d’une prime exceptionnelle de partage de la valeur (ppv) est versée dans le cadre de la loi n°2022-1158 du 16 août 2022 portant mesures d’urgence pour la protection du pouvoir d’achat sur le bulletin de salaire de novembre 2022.  cette prime est modulée en fonction de la durée de présence effective cumulée sur les 12 mois précédents la date de versement de la façon suivante : de 1 jour à 3 mois de présence effective cumulée sur les 12 mois précédents: 750 € bruts de plus de 3 mois à 6 mois de présence effective cumulée sur les 12 mois précédents:  1 500 € bruts plus de 6 mois de présence effective cumulée sur les 12 mois précédents: 3 000 € bruts.",5.5
"negociation sur les salaires, la duree du travail et le partage de la valeur ajoutee  projet d’accord tunzini 2023 les différents thèmes abordés sont les suivants :  conditions d’accès à l’emploi, à la formation professionnelle, à la promotion professionnelle : le recrutement des nouveaux embauchés ainsi que des alternants est fait sans distinction h/f. il est porté une attention particulière au parcours d’intégration d’une femme accédant à un métier exercé très majoritairement par des hommes. déroulement de carrières : l’évolution du personnel se fait en fonction du potentiel et de l’implication de chacun sans distinction h/f. conditions de travail : les horaires, notamment du personnel administratif, sont, autant que faire se peut, adaptés aux contraintes familiales. articulation vie pro et vie personnelle : les réunions de travail sont organisées à des horaires compatibles avec les contraintes familiales. cotisations ss temps partiel. les cotisations sur la base du taux plein sont maintenues en cas de temps partiel.  le salarié en congé maternité, d’adoption au moment de l’augmentation annuelle des rémunérations de base se verra appliquer, à minima, la moyenne des augmentations individuelles perçues par les salariés relevant de la même catégorie professionnelle. l’organisation du temps de travail  la direction rappelle l’existence chez tunzini de plusieurs accords sur le temps de travail signés à compter de 2000, avec des avenants ultérieurs ainsi qu’un accord sur les congés spéciaux signés en juin 2019.   les salaires effectifs  après discussions avec les organisations syndicales, les propositions suivantes sont retenues à compter du 1er janvier 2023 :  la direction s’engage à un minimum d’augmentation moyen représentant 5 % pour les salaires de 2023 contre 2% en engagement pour les salaires versés en 2022 (réel 3,28 %) la direction s’engage sur une prise en charge de 75 % du pass navigo contre 50% précédemment. la prime de nettoyage des bleus sera de 11,2 € par mois. la direction s’engage à maintenir les augmentations de manière individualisée et au mérite. la direction s’engage, comme les années précédentes, à recevoir en entretien les collaborateurs n’ayant pas reçu d’augmentation (hors embauche dans l’année).",5.0
"négociations. i. remuneration après avoir entendu les revendications des organisations syndicales et rappelé les éléments de contexte cités en préambule, la direction indique que les dispositions suivantes seront mises en œuvre en matière de rémunération. le budget consacré à l'augmentation des salaires en mars 2023 sera de 4% de la masse salariale de la ""population courante"". la ""population courante"" représente l'ensemble des collaborateurs présents à la date d'augmentation des salaires.  tout collaborateur augmenté bénéficiera d'une augmentation mensuelle minimum de 30€ bruts (base temps plein). en tout état de cause, l’ensemble des primes (y compris primes de performance et primes exceptionnelles versées en 2022) représenteront un budget minimum de 1.8% de la masse salariale.",4.0
"proces-verbal d’accord portant sur la negociation collective annuelle obligatoire pour l’annee 2023, en application des articles l. 2242-1 et suivants du code du travail, quatre réunions de négociation ont lieu en date des 13 octobre 2022 et 7 novembre 2022 et 14 novembre 2022 et 21 novembre 2022.  lors de la dernière réunion en date du 21 novembre 2022, il a été convenu ce qui suit :   article 1 : champ d'application  le présent accord concerne l'ensemble des salariés des tanneries du puy.    article 2 : objet de l'accord  au terme des discussions, il est convenu entre les parties qu'il sera procédé à une augmentation des salaires à hauteur de 4,5% de la masse salariale dans les conditions ci-dessous. pour les salariés à temps partiel l'application des montants ci-dessous se fera au prorata temporis sur la base de l'horaire contractuel.    pour la catégorie employés/ouvriers  une augmentation générale des salaires mensuels bruts de base de 3,5%, avec une prise d’effet au 1er janvier 2023.   une enveloppe de 1% de la masse salariale globale consacrée à l’attribution d’augmentations individuelles sur la base du savoir être et du savoir-faire des collaborateurs. il permettra également de rattraper certains écarts de salaire.   pour la catégorie techniciens/agents de maitrise  une augmentation générale des salaires mensuels bruts de base de 2%, avec une prise d’effet au 1er janvier 2023.   une enveloppe de 2,5% de la masse salariale globale consacrée à l’attribution d’augmentations individuelles sur la base de la performance au poste des collaborateurs.   pour la catégorie cadres  une enveloppe de 4,5% de la masse salariale globale consacrée à l’attribution d’augmentations individuelles sur la base de la performance au poste des collaborateurs.    article 3 : journées pour évènement familial  a compter du 1er janvier 2023, le dispositif permettant à chaque salarié de bénéficier de deux autorisations d’absences rémunérées par an (consécutives ou non et fractionnable en demi-journée) à utiliser, sur présentation d’un certificat médical, soit pour un enfant malade soit pour un parent (père/mère du salarié) malade est étendu aux enfants âgés de moins de 18 ans.   en sus, chaque salarié bénéficiera également d’une autorisation d’absence rémunérée par an pour l’hospitalisation d’un enfant de moins de 18 ans ou d’un parent hospitalisé (père/mère du salarié).",4.5
"négociations annuelles obligatoire2.1 budgets réservés aux différents types d’augmentation de salaire au 1er mars 2023  le groupe mayoly doit continuer à piloter la masse salariale de façon prudente et responsable pour l’avenir du groupe tout particulièrement dans le contexte économique et géopolitique mondial perturbé que nous connaissons actuellement.  très attaché au principe des augmentations uniquement au mérite afin d’encourager et de récompenser la performance, la direction a néanmoins conscience du contexte exceptionnel d’inflation actuel. aussi, elle a accepté, de façon tout à fait exceptionnelle, le principe qu’un pourcentage de l’enveloppe soit attribué en augmentation « générale »  aussi, au titre de l’année 2023, un budget d’augmentation de 4% de la masse salariale brute sera réparti de la manière suivante :  pour les collaborateurs non-cadres un :  budget d’augmentation générale de 2% budget d’augmentation individuelle au mérite de 2%  pour les collaborateurs cadres : budget d’augmentation générale de 1%  budget d’augmentation individuelle au mérite de 3%   2.2 – grille des salaires minima à compter du 1er mars 2023  la direction soucieuse de réduire les écarts impactant négativement les plus bas salaires accède favorablement au fait de revaloriser la grille de salaires propre à l’établissement de beaufour ipsen industrie d’iss. ainsi cette grille sera supérieure de 5% aux minima de la branche de l’industrie pharmaceutique, et elle est mise en place pour l’ensemble des collaborateurs, ayant un an d’ancienneté. le salarié bénéficie de cette mesure à la date d’anniversaire de ses 1 an d’ancienneté.  cette grille ne peut servir de base au calcul de la prime d’ancienneté prévue conventionnellement.        2.3 collaborateurs éligibles aux augmentations de salaires  ne sont pas éligibles à une augmentation individuelle au mérite les collaborateurs identifiés sur la base de l’un des critères suivants :  être en période de préavis ou dans l’attente d’un départ de l’entreprise qui a été acté (ex : salarié en dispense d’activité avant départ de l’entreprise, salarié en congé de fin de carrière via le compte épargne temps, …) licenciement notifié à la date de la révision de salaire, ayant été recruté et/ou démarré effectivement leur activité en cdi après le 30 septembre 2022 ne répondant pas aux attentes du poste (evaluation 4 – performance insuffisante dans le cadre de l’iperform)   ne sont pas éligible à une augmentation générale ou à la grille des salaires minima de l’établissement.",4.0
"négociation annuelle. article 1 – champ d'application – personnel visé le présent accord concerne l’ensemble des salariés de l’entité juridique bsn medical sas.  article 2 – augmentations salariales mise à disposition d’une enveloppe globale d’augmentation de 4% avec la répartition établie dans le tableau ci-dessous :  il est précisé que cette enveloppe des augmentations individuelles sera appliquée à tous les salariés actifs hors contrat d’alternance, inscrits à l’effectif au moment du versement.  pour les ouvriers, cette mesure sera appliquée sur la paie du mois de février 2023 pour les augmentations collectives et de mars 2023 pour la part individuelle, avec une rétroactivité au 1er janvier 2023.   les augmentations individuelles des salaires de base seront pratiquées en fonction des résultats d’évaluation issus des entretiens individuels et du positionnement des rémunérations par rapport au marché. pour les  « cols blancs » (employés, agents de maîtrise et cadres), ces informations, ainsi que l’enveloppe négociée, sont intégrées à l’outil workday utilisé pour la revue salariale annuelle, ou « merit process » qui sera activée en mars 2023. il est précisé que cette enveloppe des augmentations individuelles sera appliquée à tous les salariés, (hors contrats d’alternance, apprentissage, stagiaires) inscrits à l’effectif avant le 2 octobre 2022 et au moment du versement. en sont exclus les salariés ayant déjà bénéficié d’une révision de leur situation salariale à partir du 1er octobre 2022. catégorie professionnelle augmentation collective augmentation individuelle total enveloppe ouvriers 2% 2% 4% employés - 4% avec plancher de 2% 4% a.m. - 4% avec plancher de 1% 4% cadres - 4% 4% la société bsn medical sas représentée par ……. en qualité de directeur d’usine  le syndicat cfdt  représenté par …….. en qualité de délégué syndical   ",4.0
