text,label
"négociation annuelle obligatoire. article 1 – prime de partage de la valeur en application de la loi n°2022-1158 du 16 août 2022 portant mesures d'urgence pour la protection du pouvoir d'achat, la direction de l’oréal produits de luxe international a souhaité faire bénéficier aux collaborateurs de l’entreprise d’une prime de partage de la valeur de 2.000 € (montant pour un taux d’activité et de présence à 100% sur la période du 1er/11/2021 au 31/10/2022, hors cadres dirigeants) versée en deux fois, 1.000 € en novembre 2022 et 1.000 € en janvier 2023.   le principe de cette prime de partage de la valeur, ces critères de variation et ces modalités de versement fera l’objet d’une décision unilatérale.   le comité social et economique de l’oréal produits de luxe international a été informé et consulté le 27 octobre 2022 et a rendu un avis favorable à la majorité.  article 2 - augmentation générale il a été annoncé une augmentation générale de + 3,6 % au 1er janvier 2023 avec un talon de 120 €.  elle concerne tous les salariés, à l’effectif à cette date, et s’applique sur la part du salaire allant jusqu’à 65 000 € bruts annuels, hors cadres dirigeants.   cette mesure s’inscrit dans la continuité de la politique salariale menée par l’oréal produits de luxe international afin de contribuer à la protection du pouvoir d’achat de tous les collaborateurs et en particulier des premiers niveaux de salaire.   la grille de salaires minima sera réévaluée à hauteur de cette augmentation générale de 3,6 % au 1er janvier 2023.",4.5
" au terme du processus de négociation, les parties ont abouti à la conclusion du présent accord. contenu de l’accord prime de partage de la valeur la loi portant mesures d’urgence pour le pouvoir d’achat du 16 août 2022 a reconduit la possibilité pour les entreprises de verser à leurs salariés une prime en franchise de cotisations sociales et, sous condition, d’impôts sur le revenu.  en effet, les entreprises comme les salariés continuent de subir une érosion respectivement de leur marge et de leur pouvoir d’achat, sous l’effet d’une inflation exceptionnellement élevée. une prime exceptionnelle d’un montant de 1000 euros, sera versée à l’ensemble des salariés titulaires d’un contrat de travail en cours au 30 septembre 2022. le montant de la prime est proratisé pour les salariés à temps partiel et ceux embauchés en cours d’année 2022.  la prime de partage de la valeur est exonérée de cotisations sociales. elle n’est pas assujettie à l’impôt sur le revenu pour les salariés ayant perçu au cours des douze derniers mois précédant le versement, une rémunération inférieure à trois fois la valeur du smic annuel (60 443 € pour un contrat base temps plein).  la prime sera portée sur le bulletin de salaire du mois de septembre 2022 sous le libellé « prime de partage de la valeur ».  augmentation générale le salaire de base brut annuel du personnel non annualisé sera revalorisé de 4 % cette mesure sera applicable à partir du 1er janvier 2023.  il est décidé d’appliquer une clause de revoyure qui fera l’objet d’une réunion des parties courant septembre 2023 afin de faire un état des lieux de la situation concernant l’évolution de l’inflation. c) egalité salariale un accord spécifique a été déposé en septembre 2022. d) autres sujets de négociation les parties se réservent la possibilité d’organiser une réunion de négociation début 2023, cependant celle-ci ne portera pas sur la politique de rémunération de la société.  dépôt et publicité  cet accord clôt la négociation annuelle obligatoire au titre de l’année 2022.  le présent accord sera adressé, par l'entreprise par lettre recommandée avec accusé de réception, en deux exemplaires (une version sur support papier signée des parties et une version sur support électronique) auprès de la direccte.  un exemplaire sera affiché dans l'entreprise sur les emplacements réservés à la communication avec le personnel.",4.0
" procès-verbal de négociation    négociation annuelle obligatoire 2023    la négociation annuelle obligatoire prévue à l’article l2241-8 du code du travail, a été engagée entre :      la société  représentée par, en qualité de directeur général d'une part,    et     l'organisation syndicale   représentée par en qualité de déléguée syndicale d'autre part.    article 1 – constat    les parties se sont rencontrées les 30 janvier 2023 à 15h00 et le 17 février à 14h00.  elles constatent qu’au terme de la nao 2023, elles ont pu aboutir à un accord sur les sujets ayant donné lieu à négociation, et conviennent d’établir par la présente ce procès-verbal de négociation.    article 2 – mesures    a l’issue des discussions il est convenu entre les parties :  augmentation générale des salaires d’un montant de 4 % avec effet rétroactif au 1er janvier 2023 (applicable sur la paie de mars 2023) accordée à l’ensemble des salariés  titre restaurant à 10,83 €, avec répartition actuelle. possibilité de rachat d’une journée de rtt sur le 2ème semestre.   article 3 – publicité   le présent procès-verbal est déposé, à la diligence de la direction, en 1 exemplaire électronique, auprès de la direction régionale des entreprises, de la concurrence, de la consommation, du travail et de l'emploi (direccte), via la plateforme dématérialisée www.teleaccords.travail-emploi.gouv.fr   un exemplaire sera, en outre, déposé auprès du greffe du conseil des prud'hommes de nanterre.    un exemplaire original sera remis à chaque signataire et une copie sera affichée sur les panneaux d’information du personnel.    fait à, le 17 février 2023 en 4 exemplaires originaux.          pour la société                              pour l’organisation syndicale     ",4.0
"     negociations annuelles salariales 2023    entre :  la société ahlstrom munksjö brignoud sas, dont le siège social est situé 53 rue alfred fredet à brignoud (38190), ci-après dénommée l’entreprise, représentée par madame ……………………….. en sa qualité de directrice de site,  d’une part, et :  les représentants du cse de la société :  ……………………….. représentant titulaire - secrétaire 1er collège ……………………….. représentant titulaire - secrétaire adjoint 1er collège ……………………….. représentant titulaire 1er collège ……………………….. représentant titulaire  1er collège ……………………….. représentant titulaire 2ème collège ……………………….. représentant titulaire - trésorier adjoint 3ème collège   ……………………….. représentant titulaire - trésorier 3ème collège      d’autre part, il a été conclu le présent accord :   champ d’application  le présent accord collectif est conclu en application des articles l. 2221-1 et suivants du code du travail, notamment des articles l. 2232-11 et suivants concernant la négociation collective d'entreprise, tout spécialement des articles l. 2242-8 à l.2242-3 qui concernent la négociation annuelle obligatoire.  son champ d'application est la société ahlstrom munksjö brignoud sas.  le présent accord concerne l'ensemble des salariés de la société ahlstrom munksjö brignoud sas.      objet  l'objet du présent accord est relatif à la fixation des salaires effectifs, aux écarts de rémunération entre les hommes et les femmes, à la durée effective et l’organisation du temps de travail, à l’égalité professionnelle, aux travailleurs handicapés, à l’épargne salariale et à la prévoyance.    salaires effectifs et avantages  après négociations lors des réunions des 24 janvier et 10 février 2023, les parties décident d’un commun accord que les salaires de base effectifs en vigueur dans l'entreprise à la date du 1er avril 2023 seront majorés dans les conditions ci-après :     augmentation générale de 4 % au 1er avril 2023.      publicité de l’accord  le présent accord sera déposé en 2 exemplaires, dont un exemplaire original et une version sur support électronique, à la direccte compétente et en un exemplaire original au secrétariat greffe du conseil de prud'hommes.  en outre, un exemplaire original sera établi pour chaque partie.  mention de son existence sera faite sur les tableaux d'affichage.     fait à brignoud, le 10 février 2023, en 4 exemplaires dont 2 pour les formalités de publicité.       ……………………….. directrice du site  membre titulaire et  secrétaire adjoint du cse          ………………………..  ",4.0
"accord sur les avancées sociales année  2023   entre, d’une part :  la société wepa greenfield représentée par ……………………. agissant en qualité de directeur d’usine,  et, d’autre part :  le comité social et économique, représenté par ………………, secrétaire.   préambule :  le présent accord résulte d’une réelle volonté de négociation qui reflète bien le contexte dans lequel se sont déroulées les discussions préparatoires. dans un contexte économique concurrentiel et contraignant, les avancées sociales n’en ont que plus de valeur et les parties prenantes à la négociation s’engagent à travailler ensemble pour faire progresser l’entreprise et, par voie de conséquence, les salariés. article 2 – revalorisation des salaires pour le personnel.  il a été décidé d’accorder aux salariés :  une augmentation générale de 5.2 % une enveloppe supplémentaire de 0.5 % pour des augmentations individuelles, réparties équitablement au sein des services. ces augmentations individuelles doivent continuer à s’inscrire dans le long terme.  ces revalorisations de salaires prendront effet au 1er janvier 2023.   article 3 – prise en charge supplémentaire de 10 € pour la mutuelle :   la mutuelle ayant augmenté de 10.71 € en cotisation famille et 6.46 € en cotisation isolée, la direction a décidé de prendre en charge 10 € supplémentaires.   la part patronale de cotisation mutuelle passe ainsi à 99.32 € par mois et par salarié. cette modification prendra effet au 1er janvier 2023.  ",5.2
"négociation annuelle obligatoire 2023. article 1 : augmentations de salaire  au titre de l’année 2023, les salariés de l’ues quel que soit leur statut bénéficieront des augmentations de salaires suivantes.  augmentation générale : une augmentation générale de 2,5 % du salaire mensuel brut de base sera versée aux salariés de l’ues à compter du mois d’avril 2023. cette augmentation de salaire bénéficiera aux salariés avec effet rétroactif au 1er janvier 2023 sous réserve que les salariés soient inscrits à l’effectif à cette date.  augmentation individuelle :  en complément, au titre de l’année 2023, une enveloppe de 1,5 % de la masse salariale brute (addition de la masse salariale brute de chaque société de l’ues de l’exercice 2022) sera consacrée aux augmentations individuelles de salaire pour les salariés de l’ues. cette mesure permet ainsi aux managers de pouvoir récompenser plus particulièrement certains collaborateurs en fonction de leur performance, de leur investissement et de leur compétence.   article 2 : montant de la prime :  le montant de la ppv pour l’année 2023 sera de 1 361 € bruts par bénéficiaire pour un equivalent temps plein.    modalités de versement de la prime :  cette prime serait mise en œuvre dans les conditions légales, sociales, et fiscales en vigueur pour un versement en quatre fois sur la paie des mois de mars, juin, septembre, et décembre, après information et consultation préalable du cse. cette prime ne se substitue à aucune des augmentations de rémunération, ni à des primes prévues par un accord salarial, le contrat de travail ou les usages en vigueur dans l’ues. elle ne se substitue pas non plus à aucun des éléments de rémunération versés par les entités de l’ues ou qui deviennent obligatoires en vertu des règles légales, contractuelles ou d’usage.   article 4 : duree et revision de l’accord le présent accord est conclu pour une durée indéterminée. il pourra être révisé et/ou dénoncé conformément aux dispositions légales.",3.5
"négociation annuelle obligatoire. après plusieurs échanges, il a donc été convenu ce qui suit : augmentation générale des salaires de base  + 4 % d’augmentation générale des salaires mensuels de base toute catégorie confondue ;   l’augmentation des salaires de base sera appliquée au 1er mars 2023.  prime de partage de la valeur 2023  la direction est favorable à l’attribution d’une prime de partage de la valeur.  la prime de partage de la valeur est donc conclue selon les modalités suivantes :  chaque salarié, intérimaires compris, présent dans les effectifs à la date du versement de la prime, dont la rémunération globale du 1er mars 2022 au 28 février 2023 est inférieure à 3 smic annuel, sera éligible à l’octroi de cette prime ; la prime de partage de la valeur sera versée au 31 mars 2023 ; le montant total de la prime par salarié, dont la rémunération globale du 1er mars 2022 au 28 février 2023 est inférieure à 3 smic annuel, sera de 1500 euros par salarié à temps plein et présent sur toute la période du 1er mars 2022 au 28 février 2023 ; les salariés, dont la rémunération globale du 1er mars 2022 au 28 février 2023 est supérieure à 3 smic annuel, percevront 2000 euros par salarié à temps plein et présent sur la période du 1er mars 2022 au 28 février 2023 concernant les salariés entrés en cours de période de référence et toujours présent à la date de versement de la prime, la prime sera versée au prorata du temps de présence en fonction de la date d’entrée dans l’entreprise, du temps de présence effectif dans l’entreprise sur les 12 mois précédents le versement de la prime et du temps de travail contractuel pour les salariés à temps partiel ; les périodes d’absences décomptées pour le calcul du prorata de la prime sont listées dans le présent annexe 1.",4.0
"accord sur les consequences de l’inflation  sur le pouvoir d’achat en 2022 international paper cabourg sas      entre :  la société international paper cabourg sas, sise zac cabourg village 14390 cabourg  siret : 335 243 903 000 10   représentée par m., complex general manager   d'une part,   et,   le cse :  représenté par m. et en leur qualité de membres titulaires   d'autre part,      il a été convenu ce qui suit :   préambule  la société international paper cabourg sas a négocié les nao lors de deux réunions, les 24 février, et 17 mars 2022. a l’issue de ces réunions, des mesures salariales ont été proposées. un accord salarial a été conclu avec les membre titulaires du cse de l’entreprise.  depuis le début de l’année 2022, la direction a été très attentive à l’évolution exceptionnelle de l’inflation, notamment sur l’augmentation des coûts de l’énergie, et des répercussions sur le pouvoir d’achat de tous les salariés.  le présent accord vise à définir les règles de prise en compte des conséquences de l’inflation sur le pouvoir d’achat des salariés basées sur l’inflation réelle constatée en 2022. les mesures sociales exceptionnelles  pour pouvoir répondre aux besoins des collaborateurs, les accompagner pendant la crise économique actuelle, et ce malgré des résultats fortement négatifs et un contexte économique très difficile, il est convenu d’augmenter exceptionnellement les salaires. cette revalorisation du salaire prendra la forme d’une augmentation générale du salaire de base de 2% au 1er décembre 2022.  les parties s’accordent pour reconnaitre que cet accord a un caractère exceptionnel et qu’il ne relève pas des négociations annuelles obligatoires 2023 (nao).  le présent accord ne crée aucun droit acquis et de façon générale aucun droit à négociation ou augmentation au cours des prochaines années. les bénéficiaires.  l’augmentation de salaire ci-dessus est applicable à tous les collaborateurs (ouvriers, employés, techniciens, agents de maitrise et cadres) bénéficiant d’un contrat de travail (cdi ou cdd) au 1er décembre 2022, hors contrat en alternance dont la rémunération est définie par voie réglementaire. entrée en vigueur  le présent accord entre en vigueur à compter du 1er décembre 2022.",2.0
"negociation annuelle.  augmentation générale :   compte tenu du contexte d’inflation, et ce malgré, l’effort important de l’année 2022 sur la revalorisation salariale, la direction et les partenaires sociaux se sont mis d’accord sur la mise en place d’une ag comme suit :  + 3% dans les salaires de base au 01/01/2023 + 1% dans les salaires de base au 01/07/2023  prime de production mensuelle :   a la demande des partenaires sociaux, la direction accepte de revenir à des paliers à la tonne / jour pour la prime de production mensuelle. les objectifs sont définis de la manière suivante : prime sur taux de déclassés global : si le taux de déclassés ≤ 2,5% / mois   prime 40 €  si le taux de déclassés ≤ 2% / mois   prime 50 €  si le taux de déclassés ≤ 1,5% / mois   prime 60 €  si le taux de déclassés ≤ 1% / mois   prime 70 €   prime sur la production nette vendable moyenne mensuelle pnv ≥ 160 t/j : prime 50€  + 8€ par tonne/jour supplémentaire (exemple, si la pnv est de 170 t/jour, la prime mensuelle sera de 130€)  prime mensuelle sur le taux on-time (ot) si on time ≥ 95, prime de 20€ si on time ≥ 98, prime de 30€  ces objectifs sont applicables à partir des résultats production de février 2023 (paye de mars 2023).  augmentations salariales des cadres les augmentations salariales des cadres seront traitées à part. la direction applique les directives des actionnaires en la matière.  supplément de participation   afin de prendre en compte l’investissement de chaque salarié au sein de norpaper nantes, la direction a décidé d’attribuer un supplément de participation au titre de 2022, tel que prévu à l’article l.3324-9 du code du travail d’un montant de 1.000 € (mille euros), avant précompte des contributions sociales.",2.0
"société anonyme. les parties au présent accord, ont souhaité mettre en place une prime de partage de la valeur (ppv) dans les conditions de la loi portant mesure d’urgence pour la protection du pouvoir d’achat au bénéfice des salariés.  cette prime sera de : 800€ pour les salariés dont la rémunération annuelle brute est inférieure ou égale à 40 k€, 650€ pour les salariés dont la rémunération annuelle brute est supérieure à 40k€.  a/ augmentation générale dans le cadre de la négociation annuelle obligatoire au titre de l’année 2023, les parties sont convenues de l’application d’une mesure collective représentant une augmentation moyenne de 2,35% (sur la base d’une année pleine) de la masse salariale estimée (rémunération brute annuelle soumise à cotisations) arrêtée au 31 décembre 2022 des salariés répondant aux critères d’éligibilité suivants : etre titulaire d’un contrat de travail (cdd, cdi), d’un contrat de professionnalisation ou d’un contrat d’apprentissage, etre présent dans les effectifs à la date de prise d’effet de cette augmentation soit au 1er janvier 2023 et au 1er juillet 2023.  cette augmentation se traduira par tranche de salaire et en montant brut annuel (hors contrats de professionnalisation ou contrats d’apprentissage) de la manière suivante : 1 000€, sur la base d’un équivalent temps plein, pour les salariés dont la rémunération annuelle brute est inférieure ou égale à 40k€, 800€, sur la base d’un équivalent temps plein, pour les salariés dont la rémunération annuelle brute est supérieure à 40k€.  cette augmentation brute annuelle sera effective pour moitié à compter de la paie du mois de janvier 2023 et pour l’autre moitié à compter de la paie du mois de juillet 2023, de la manière suivante : a compter de la paie du mois de janvier 2023 : 500€ pour les salariés dont la rémunération annuelle brute est inférieure ou égale à 40k€, 400€ pour les salariés dont la rémunération annuelle brute est supérieure à 40k€. a compter de la paie du mois de juillet 2023 : 500€ pour les salariés dont la rémunération annuelle brute est inférieure ou égale à 40k€, 400€ pour les salariés dont la rémunération annuelle brute est supérieure à 40k€.  les titulaires d’un contrat de professionnalisation ou d’un contrat d’apprentissage bénéficieront d’une augmentation globale de 4% de leur rémunération brute annuelle. cette augmentation sera effective pour moitié à compter de la paie du mois de janvier 2023 et pour l’autre moitié à compter de la paie du mois de juillet 2023, de la manière suivante :  2%, à compter de la paie du mois de janvier 2023, 2% à compter de la paie du mois de juillet 2023.  la rémunération annuelle fixe brute servant de référence pour déterminer le montant de l’augmentation à appliquer est celle arrêtée au 31 décembre 2022.",2.0
"accord collectif. la politique de rémunération mise en place au sein de boursorama a permis de préserver le pouvoir d’achat des collaborateurs malgré un contexte inflationniste. les mesures liées à la rémunération des collaborateurs en 2022 ont été les suivantes : un budget de 3% des rémunérations fixes pour accompagner les évolutions professionnelles individuelles en s’assurant de l’égalité entre les femmes et les hommes via notamment la revalorisation de la rémunération fixe au retour du congé maternité comme prévu dans l’accord égalité hommes/femmes en vigueur.  une enveloppe de 15% distribuée au titre de l’intéressement vs 12% en 2021, soit une augmentation du montant moyen perçu par collaborateur de 28,6%. lors des réunions de négociation, les parties ont exposé leurs propositions et positions.   pour la cfdt :   compte tenu de l’inflation actuelle et prévisionnelle pour 2023, demande d’une augmentation collective :  2500 € jusqu’à 100k€ de rémunération fixe annuelle brute  prime de partage de la valeur (ppv) :  2000€ jusqu’à 100k€ de rémunération fixe annuelle brute attribuée au prorata de la présence sur l’année 2022. 19 mai 2022  pour la direction :  face au contexte inflationniste, la direction propose de mettre en place une prime de partage de la valeur ainsi qu’une augmentation collective afin d’accompagner les collaborateurs de façon pérenne. il a été convenu ce qui suit : article 1 prime de partage de la valeur (ppv)  bénéficiaires :  les salariés liés à boursorama par un contrat de travail au 30/11/2022, et dont le salaire annuel théorique contractuel au 30/11/2022 est inférieur ou égal à 80 000 €, sont concernés par la présente mesure. montant : le montant de la prime est de 1700€ soumise aux prélèvements conformément à la loi. modulation de son montant :  le montant individuel de la prime exceptionnelle est modulé en fonction de la durée de présence effective sur les 12 derniers mois précédents la date de versement.  article 2 augmentation collective  les salariés boursorama en cdi au 31/12/2022, liés par un contrat de travail au 30/06/2022, bénéficieront d’une augmentation de leur salaire annuel théorique contractuel qui s’opérera en janvier 2023, sous réserve d’être rémunéré par boursorama à solde entière ou à demi-solde.  le montant de cette augmentation se calculera comme suit :  une augmentation de 3% du salaire annuel théorique contractuel apprécié au 31/12/2022 pour les salariés dont le salaire annuel théorique contractuel est inférieur ou égal à 80 000€ brut ; le montant plancher de cette augmentation est de 1200€ brut pour un salarié à temps plein.",3.0
"accord salarial 2023. article 1- prime exceptionnelle de partage de la valeur : article 1.1 : beneficiaires  les salariés, liés à l’entreprise par un contrat de travail à la date du versement de la prime exceptionnelle, et dont la rémunération annuelle brute de base au 1er janvier 2023 est inférieure ou égale à 80 000 € sont concernés par la présente mesure.   le plafond de la rémunération annuelle brute de 80 000 euros est apprécié en tenant compte du salaire annuel de base y compris la prime d’ancienneté gelée.  article 1.2 : montant  le montant de la prime est de 1 700 € brut.   article 1.3 : modulation de son montant  le montant individuel de la prime exceptionnelle est modulé en fonction de la durée de présence effective et de la durée de travail contractuelle du bénéficiaire sur l’année 2022. pour la détermination de la durée de présence, sont prises en compte les périodes de présence effective ou assimilée telles que visées par la loi du 16 août 2022 :  congé maternité, congé d’adoption, congé de paternité et d’accueil de l’enfant, congé parental d’éducation, congé pour enfant malade, congé de présence parentale, absence d’un salarié ayant bénéficié d’un don de jour de repos de la part d’un autre salarié   article 1.4 : date de versement  le versement de la prime précitée sera effectué en une seule fois avec la paie du mois de janvier 2023 et s’inscrit dans le cadre de la loi n°2022-1158 du 16 août 2022 portant mesures d’urgence pour la protection du pouvoir d’achat.  article 1.5 : regime social et fiscal de la prime de partage de la valeur  la prime de partage de valeur obéit au régime social et fiscal de la loi du 16 août 2022 précitée.  article 2 – augmentation collective  les salariés franfinance, hors contrat d’alternance, dont l’ancienneté est égale ou supérieure à un an au 1er avril 2023 bénéficieront d’une augmentation de leur salaire de base au 1er avril 2023, sous réserve d’être rémunérés, par franfinance.  le montant de cette augmentation se calculera comme suit :   augmentation de 3% du salaire de base apprécié au 1er janvier 2023 pour les salariés dont la rémunération annuelle brute de base est inférieure ou égale à 60 000 € brut ; augmentation de 2% du salaire de base apprécié au 1er janvier 2023 pour les salariés dont la rémunération annuelle brute de base est supérieure à 60 000 € et inférieure ou égale à 80 000 € brut.  les plafonds de la rémunération annuelle brute de 60 000 et 80 000 euros sont appréciés en tenant compte du salaire annuel de base y compris la prime d’ancienneté gelée.  le montant plancher de cette augmentation est de 1000 € brut pour un salarié à temps plein.",2.5
"accord d’entreprise. article 1 – dispositions relatives à la revalorisation du taux horaire  le taux horaire de l’ensemble des salariés de phocéens cars sera revalorisé à hauteur de 3,5% avec effet rétroactif à compter du 1er septembre 2022 et de 1% à compter du 1er avril 2023. article 2 – dispositions relatives à la revalorisation de la prime de repos supprimé à compter du 1er novembre 2022, il est convenu entre les parties de revaloriser la prime de repos supprimé pour le personnel de conduite et les hôtesses :  pour le personnel de conduite, le montant brut de la prime sera porté de 85 € à 95 €, pour les hôtesses, le montant brut de la prime sera porté de 65 € à 75 €. article 4 – dispositions relatives à la revalorisation du taux de majoration des heures de nuit  a compter du 1er janvier 2023, les parties sont convenues que le taux de majoration des heures de nuit sera revalorisé de 10% à 20%.   article 5 – dispositions relatives à la prime mensuelle de non-accident  a compter du 1er décembre 2022, les parties sont convenues qu’en cas d’accident, la prime de non-accident remontera par palier de 20 € tous les mois au lieu de 10 €. article 7 – dispositions relatives au versement d’une prime de partage de la valeur  les parties ont convenu de mettre en œuvre les dispositions offertes par la loi l. n° 2022-1158 du 16 août 2022 (article 1er), permettant aux salariés de bénéficier d’une prime de partage de la valeur. les règles d’exonération sociale et fiscale, selon la rémunération perçue par le salarié et le montant de la prime, sont celles définies par la loi instituant la prime de partage de la valeur à la date de signature du présent accord. les modalités de versement de la prime sont fixées dans le présent accord.  article 7.1 salariés bénéficiaires  la prime exceptionnelle sera versée aux salariés qui remplissent la condition suivante : être lié à l'entreprise par un contrat de travail ou être intérimaire mis à disposition de l'entreprise utilisatrice à la date de versement de la prime.  article 7.2 montant de la prime  la prime de partage de la valeur est de 250 € pour les salariés bénéficiaires qui ont été présents durant les 12 mois complets précédant la date de versement de la prime.",3.0
"proces-verbal d’accord  negociation annuelle obligatoire 2023 article 1er : etat des propositions respectives  les parties se sont rencontrées à plusieurs reprises, les 7 novembre 2022, et le 29 novembre 2022. elles ont abouti à un accord sur les points ci-dessous énumérés et constituent par la présente un procès- verbal d’accord conformément aux dispositions de l’article l 2242-4 du code du travail.  s’agissant de la revalorisation des salaires, les organisations syndicales ont fait les propositions suivantes : cfdt / cgt: proposition initiale : 10 %   article 2 : mesures abouties  la direction a fait les propositions suivantes :  a compter du 1er janvier 2023 : taux horaire brut du 140.v porté à 12,20 € soit +3,83 % de revalorisation des salaires pour l’ensemble du personnel. a compter du 01 juillet 2023 : taux horaire brut du 140.v porté à 12,45 € soit + 2,05 % de revalorisation des salaires pour l’ensemble du personnel. a compter du 1er janvier 2023 : la prime inopinée est majorée à 15 euros brut et est élargie aux cas dans lesquels le salarié est sollicité pour travailler un jour sur le week-end avec moins de 2,5 jours de délai de prévenance. une tranche 20-25 ans est ajoutée à la grille d’ancienneté, avec un taux de 12% de majoration. la valeur faciale des chèques déjeuners est augmentée à 8 euros pas titre.",3.3333333333333335
"mesures salariales au titre de l’annee 2023  i-1 : enveloppe globale d’augmentation l’enveloppe globale d’augmentation des rémunérations pour 2023 est fixée à 5,6 %.  i-2 : répartition de l’enveloppe globale d’augmentation compte tenu de l’avancement (dit « gvt ») dont les salariés des catégories employés d’exécution et etam bénéficieront au 1er janvier 2023, la direction et les organisations syndicales signataires sont convenues des mesures suivantes pour 2023 : les grilles de salaire des employés d’exécution sont revalorisées de 4,9 %.  les grilles de salaire des etam""1er niveau"" sont revalorisées de 4,5 %. les grilles de salaire des etam, dits de « 2nd niveau », sont revalorisées de 4 %. s’agissant de la population des cadres : pour la catégorie des « chefs de service, chefs de centre et cadres assimilés » une augmentation collective à hauteur de 1,5 %. l’enveloppe globale d’augmentation individuelle s’établit donc, pour cette catégorie de salariés, à 4,1 %. pour la catégorie des « cadres », au sens de l’article ii-1 l’attribution d’une augmentation collective à hauteur de 4,1 %. l’enveloppe globale d’augmentation individuelle s’établit donc, pour cette catégorie de salariés, à 1,5 %. pour les salariés cadres, les mesures d’augmentation individuelle et primes éventuelles seront versées sur la paie d’avril 2023, avec effet rétroactif au 1er janvier 2023.  tous les salariés visés au présent accord bénéficieront, par anticipation à compter du 1er novembre 2022, d’une revalorisation de leur grille de salaire (employés d’exécution et etam) ou de leur salaire de base (cadres) par la voie d’un acompte sur les mesures salariales 2023 d’un montant de 1,5 %.  ",3.8333333333333335
"un montant de révisions salariales à hauteur de 1.35% de la masse salariale et l’attribution de primes exceptionnelles de l’ordre de 1,6 m€ . d’autre part, des négociations sur les salaires ont abouti au niveau de la branche banque populaire en septembre 2022. au titre de cet accord, les salariés de la branche banque populaire inscrits à l’effectif au 31 décembre 2022 et au 1er janvier 2023 sans discontinuité de contrat bénéficieront d’une augmentation générale de : 3,5 % du salaire de référence sans plancher pour les salariés percevant une rémunération annuelle brute inférieure à 30.000 € ; 3 % du salaire de référence sans plancher pour les salariés percevant une rémunération annuelle brute comprise entre 30.000 € et 39.999 € ; 2 % du salaire de référence sans plancher pour les salariés percevant une rémunération annuelle brute comprise entre 40.000 € et 49.999 € ; 1,5 % du salaire de référence sans plancher pour les salariés percevant une rémunération annuelle brute comprise entre 50.000 € et 80.000 € article 1 – enveloppe augmentations salariales individuelles 2023 1.1 enveloppe d’augmentations individuelles liée à la campagne de révision salariale de début d’année l’entreprise détermine une enveloppe de 0.80 % de la masse salariale prévisionnelle au 31.12.2022, soit environ 620 000 euro sau titre des augmentations salariales individuelles de début d’année . l’entreprise s’engage à porter une attention particulière au respect de la représentativité de l’entreprise. 1.2 enveloppe d’augmentations individuelles tout au long de l’année 2023 (mouvements rh 2023) en sus des augmentations individuelles de début d’année énoncées ci-avant, l’entreprise détermine une enveloppe de 0.45 % de la masse salariale prévisionnelle au 31.12.2022, soit environ 351 000 euros (ou environ 562 000 euros chargés des cotisations sociales) au titre des augmentations salariales individuelles réalisées tout au long de l’année. les révisions de salaire attribuées, cette enveloppe est répartie entre : le montant déjà engagé au titre des promesses de révisions individuelles prises en 2022 et qui seront effectives en 2023, c’est à dire intégrées dans les salaires en 2023, qui correspond à environ 200 000 euros ; le montant des révisions individuelles prises en 2023 et effectives en 2023, c’est-à-dire intégrées dans les salaires en 2023. les promesses de révisions individuelles prises en 2023 et qui seront effectives en 2024, c’est-à-dire intégrées dans les salaires en 2024, ne seront pas pris en compte dans le cadre de la présente enveloppe 2023. ainsi, sur l’année 2023, l’entreprise s’engage à prévoir un volume d’augmentation global de 1.25 % de la masse salariale prévisionnelle au 31.12.2022, soit environ 971 000 euros",4.0
"dans le cadre de la nao sur les salaires au titre de 2023  mesures salariales ii a été convenu entre les parties de fixer le budget global consacré aux augmentations de salaire à :  6% à de la masse salariale pour les salaires supérieurs à 40 000 euros bruts annuels, sans distinction entre les catégories cadres et non cadres, avec un seuil d'attention individuel de 3%, en-dessous duquel le manager devra argumenter ; 6,5% de la masse salariale pour les salaires égaux ou inférieurs à 40 000 euros bruts annuels, sans distinction entre les catégories cadres et non cadres, avec un seuil d'attention de 4%, en-dessous duquel le manager devra argumenter. il a été convenu entre les parties de mettre en œuvre les mesures visant à répondre au contexte économique suivantes : le versement sur la paie de janvier 2023 d'une prime partage de la valeur (ppv) de 1,5% du salaire avec un plancher de 600 euros aux salariés présents au 31 janvier 2023 ;  la revalorisation des tickets restaurant de 8,5€ à 9,87€ (plafond urssaf — la participation employeur étant portée à 5,92€) et des paniers repas à 5,92€. l'extension des tickets restaurants â l'ensemble des salariés de l'ues d’edf renouvelables et donc aux salariés de cœur défense. ces derniers auront la possibilité de choisir entre la subvention au restaurant inter-entreprise (rie) de cœur défense et les tickets restaurants. la mesure sera effective ã compter de février 2023.  clause de revoyure ii a été convenu entre les parties une clause de revoyure en juillet 2023 dans l'éventualité où l'inflation des prix à la consommation prévisionnelle entre 2022 et 2023 dépassait 4,2%.  comité de suivi ii a été convenu entre les parties la mise en place d'un comité de suivi entre les signataires de l'accord qui se tiendra au plus tard en juin 2023, qui permettra de suivre les mesures de l'accord et en particulier l'application de l'enveloppe salariale pour les salaires < 40 kg et > 40 kb ainsi que le respect des seuils d'attention individuels d'augmentations (sauf argumentation).   depot et publ(cite durée de l'accord et entrée en vigueur  le présent accord sera applicable à compter du 1º' janvier 2023. le présent accord est conclu pour une durée déterminée de 1 an.",5.666666666666667
